"customer_id","amount"
4855,"101.61"
3419,"37.84"
4439,"64.06"
1947,"37.71"
2570,"42.27"
1476,"46.61"
1362,"5.05"
3476,"18.00"
2484,"40.29"
1385,"44.92"
4254,"68.17"
1633,"41.93"
1981,"60.51"
1640,"66.50"
1429,"17.69"
2014,"77.69"
1361,"49.44"
3878,"15.74"
4152,"76.87"
4163,"69.04"
4669,"52.95"
4792,"104.46"
1323,"13.81"
3310,"68.40"
647,"28.77"
771,"67.99"
3392,"66.18"
1649,"26.97"
230,"80.98"
209,"64.32"
759,"50.84"
3643,"9.95"
4733,"99.46"
1200,"16.28"
1282,"37.25"
1177,"99.52"
746,"72.29"
4567,"98.58"
1169,"51.10"
3139,"22.98"
2844,"108.11"
2970,"50.11"
1626,"88.66"
1181,"19.78"
4165,"32.60"
3376,"26.53"
4176,"14.52"
2187,"7.27"
113,"22.07"
4021,"29.06"
75,"39.25"
4532,"51.93"
3798,"51.50"
4583,"5.39"
3475,"75.04"
936,"68.31"
1463,"28.35"
2384,"17.47"
1768,"120.03"
1667,"56.01"
4743,"45.99"
2113,"45.14"
1491,"51.21"
1836,"28.43"
4869,"82.06"
56,"43.27"
1732,"53.40"
797,"28.48"
1720,"71.91"
4148,"27.27"
2663,"74.51"
2183,"66.31"
4661,"13.56"
4658,"35.11"
601,"27.65"
126,"62.88"
3690,"101.67"
1566,"97.43"
2029,"34.60"
853,"24.02"
3916,"69.48"
3035,"78.87"
4048,"17.02"
260,"3.11"
1372,"26.37"
4625,"72.46"
2069,"19.98"
186,"79.77"
2938,"38.13"
3711,"45.37"
2647,"14.14"
183,"24.43"
3915,"18.21"
1930,"85.13"
1008,"10.98"
3609,"45.97"
562,"34.12"
2807,"60.42"
1443,"26.85"
798,"18.40"
1317,"35.23"
3883,"61.76"
3843,"60.18"
4837,"22.43"
4936,"14.52"
439,"57.87"
4042,"13.18"
2402,"36.89"
2201,"21.61"
3219,"80.69"
3991,"21.50"
4843,"43.87"
1459,"28.52"
4878,"17.66"
3974,"62.40"
4135,"107.30"
2588,"55.12"
4754,"99.40"
3559,"53.00"
4835,"60.84"
3605,"64.08"
4355,"94.12"
3982,"65.84"
2498,"33.73"
1148,"29.94"
3633,"10.01"
281,"28.83"
2158,"75.33"
4038,"63.59"
657,"53.63"
1277,"47.21"
1014,"59.99"
1393,"99.15"
73,"70.28"
2630,"19.92"
392,"17.72"
20,"75.40"
4775,"29.86"
2963,"48.19"
4394,"24.31"
718,"21.13"
3123,"81.81"
1455,"73.98"
290,"21.59"
3740,"75.31"
2075,"15.81"
1964,"84.16"
1390,"61.55"
3013,"34.41"
3266,"81.56"
4664,"54.07"
52,"7.15"
2606,"21.19"
1597,"24.25"
4971,"88.09"
3644,"49.09"
3544,"19.24"
3210,"25.79"
1278,"89.47"
4694,"19.52"
2394,"47.75"
4081,"22.69"
1406,"82.26"
215,"54.14"
174,"13.79"
2820,"42.58"
3313,"4.68"
3649,"56.63"
4232,"14.55"
4460,"77.92"
886,"51.34"
3130,"27.40"
4005,"18.67"
3736,"33.04"
3894,"104.56"
4169,"46.78"
3026,"25.34"
3657,"114.42"
2109,"99.86"
3282,"78.69"
4191,"39.16"
72,"29.09"
1027,"94.90"
4276,"78.77"
82,"44.93"
18,"3.79"
230,"53.02"
50,"14.27"
488,"101.57"
272,"9.62"
2288,"39.37"
3710,"14.12"
2510,"54.22"
3990,"48.84"
4740,"11.93"
4894,"32.04"
4424,"83.95"
3889,"99.54"
1375,"12.97"
3484,"22.99"
4089,"6.28"
3848,"48.53"
4675,"42.61"
1950,"33.00"
4347,"76.19"
858,"10.04"
3885,"73.98"
1891,"70.54"
1971,"7.84"
3809,"22.09"
1612,"23.03"
2450,"75.79"
3818,"42.47"
3992,"79.33"
4034,"59.72"
4392,"56.87"
3522,"49.33"
2839,"46.11"
1459,"44.90"
858,"75.89"
2740,"83.97"
4186,"10.41"
2947,"50.08"
2673,"7.79"
1638,"48.07"
3734,"27.02"
3288,"21.13"
4277,"14.76"
2039,"95.11"
1517,"39.80"
1763,"77.64"
1249,"39.44"
3079,"21.51"
915,"100.45"
2903,"55.67"
1830,"71.74"
4681,"10.51"
2493,"13.41"
2232,"43.65"
3572,"28.40"
3793,"78.76"
4142,"46.00"
4592,"81.13"
3136,"60.21"
2520,"15.79"
3203,"36.95"
3133,"106.05"
1941,"41.54"
783,"43.75"
3963,"74.82"
2391,"77.86"
857,"31.85"
4521,"18.78"
1442,"22.16"
4183,"43.30"
1432,"46.90"
2487,"18.98"
4181,"30.65"
4337,"25.86"
2084,"9.81"
3148,"32.90"
1425,"12.00"
4538,"29.09"
2774,"60.17"
4871,"25.99"
2395,"36.02"
525,"79.70"
1217,"33.32"
4087,"67.28"
4204,"64.07"
2538,"25.99"
3167,"38.00"
2968,"83.71"
2884,"74.97"
3069,"42.51"
908,"41.72"
573,"72.16"
3634,"20.17"
3050,"6.58"
954,"25.34"
3985,"59.50"
2261,"60.09"
4131,"108.66"
1145,"24.87"
4539,"35.67"
3308,"23.42"
4046,"18.38"
378,"98.72"
200,"27.45"
4270,"85.51"
2669,"79.23"
3168,"6.74"
3531,"23.03"
1980,"27.88"
298,"53.62"
554,"86.05"
4229,"55.94"
2534,"78.66"
4155,"130.87"
1762,"69.49"
3912,"68.95"
2751,"38.61"
1533,"22.59"
2593,"18.79"
4966,"41.87"
624,"56.14"
563,"91.71"
719,"34.08"
266,"43.05"
1189,"61.31"
1535,"35.28"
4938,"68.31"
1009,"51.81"
3251,"29.06"
2899,"34.45"
4967,"96.54"
4150,"50.69"
931,"8.33"
1670,"17.93"
1891,"57.46"
2766,"37.93"
3440,"14.25"
11,"98.89"
1673,"44.17"
331,"64.90"
543,"43.20"
4309,"38.33"
2982,"55.21"
858,"117.95"
3428,"55.35"
1504,"73.86"
2834,"43.51"
1379,"44.58"
1043,"35.85"
2274,"47.58"
3886,"21.16"
4541,"16.59"
3976,"22.93"
2217,"71.57"
4116,"19.29"
1558,"65.03"
4795,"101.68"
1803,"28.72"
1343,"89.90"
2649,"58.42"
4890,"76.59"
866,"75.32"
4608,"51.87"
1614,"75.50"
4998,"68.66"
4872,"104.72"
1875,"81.79"
4151,"71.20"
3537,"41.87"
4534,"64.28"
1582,"29.50"
197,"74.10"
4906,"48.63"
4512,"29.04"
1430,"50.73"
3990,"30.79"
3519,"50.10"
1550,"21.65"
3045,"51.58"
4189,"14.44"
2208,"61.17"
4756,"45.18"
1346,"19.51"
96,"70.57"
57,"25.51"
3146,"55.30"
949,"56.11"
4707,"86.95"
3115,"29.61"
1966,"61.04"
1798,"76.11"
1555,"38.68"
2030,"47.36"
1180,"68.59"
2350,"61.02"
4382,"34.66"
207,"77.93"
2051,"58.16"
4590,"95.39"
4426,"72.74"
1205,"59.31"
4610,"41.96"
2863,"40.92"
526,"71.15"
388,"19.04"
1479,"65.68"
3690,"79.94"
4464,"36.23"
4,"30.24"
1042,"68.09"
3918,"115.88"
252,"18.22"
4071,"16.12"
4075,"65.48"
1287,"82.33"
1511,"9.77"
2040,"8.46"
391,"62.64"
2708,"92.71"
1196,"51.57"
3540,"69.33"
4679,"42.66"
1600,"36.83"
656,"36.63"
2844,"69.66"
1974,"41.10"
2542,"68.15"
2022,"69.68"
1965,"42.90"
909,"27.62"
4305,"74.86"
2913,"28.89"
570,"40.78"
2614,"19.82"
1974,"48.59"
4346,"32.52"
3904,"25.57"
1153,"33.55"
1941,"89.51"
973,"35.79"
80,"22.41"
3216,"97.37"
377,"69.69"
2781,"24.59"
3299,"34.03"
4646,"45.80"
768,"98.40"
3755,"6.25"
1566,"46.27"
4752,"50.05"
4787,"28.32"
246,"4.49"
2960,"95.69"
487,"8.92"
3522,"74.59"
773,"58.45"
271,"92.21"
4259,"30.93"
2444,"35.85"
3292,"97.60"
1419,"128.29"
3299,"45.06"
786,"28.01"
2049,"15.29"
1278,"57.66"
356,"25.64"
50,"19.32"
4995,"35.44"
625,"38.51"
3282,"38.25"
2755,"88.85"
3321,"46.86"
4293,"19.27"
1654,"18.42"
1488,"51.41"
2008,"75.93"
2558,"5.56"
1804,"99.37"
3690,"66.33"
434,"72.47"
4707,"66.67"
2770,"20.31"
843,"84.16"
918,"53.99"
4140,"69.55"
3176,"7.11"
1467,"71.57"
1099,"42.51"
3551,"96.37"
3960,"78.77"
4913,"66.26"
737,"53.22"
4634,"38.14"
2338,"83.96"
4488,"59.52"
2059,"38.79"
3901,"65.68"
4541,"33.96"
3020,"74.97"
4257,"62.63"
4011,"47.35"
2378,"26.43"
1750,"27.52"
2309,"14.80"
437,"90.16"
2911,"77.95"
4444,"73.82"
4755,"95.65"
1587,"88.72"
4965,"66.39"
4177,"27.56"
252,"3.15"
3853,"11.10"
4791,"37.88"
1496,"40.59"
4816,"28.24"
2312,"15.75"
1878,"54.28"
3467,"12.80"
1426,"24.49"
4266,"25.28"
648,"67.57"
740,"19.03"
3758,"29.59"
4258,"80.92"
3105,"72.17"
3073,"3.45"
1717,"79.35"
2350,"55.30"
391,"4.43"
3499,"9.62"
4910,"41.31"
3504,"13.71"
1926,"47.85"
1994,"26.34"
3475,"35.32"
780,"41.70"
923,"66.29"
3166,"110.74"
1295,"59.85"
1569,"34.79"
1907,"73.53"
2227,"10.61"
3347,"40.21"
1517,"84.64"
2671,"63.66"
1429,"27.52"
4271,"51.52"
3002,"28.48"
3888,"84.44"
281,"43.81"
1809,"29.25"
2262,"25.04"
3823,"48.21"
3670,"66.73"
4887,"39.01"
3544,"93.48"
3419,"28.83"
888,"121.81"
2868,"105.11"
3396,"49.65"
991,"43.27"
450,"75.03"
83,"65.11"
4559,"23.00"
2820,"77.74"
2074,"42.09"
4839,"52.12"
3302,"51.47"
2121,"18.70"
636,"19.70"
2505,"52.06"
4424,"12.00"
4851,"9.36"
4324,"66.66"
1954,"126.14"
1759,"15.02"
1218,"17.60"
518,"91.96"
3238,"32.57"
694,"35.77"
1049,"97.17"
448,"62.10"
891,"73.74"
2084,"59.78"
2452,"25.54"
4657,"24.98"
1348,"69.08"
2537,"12.54"
759,"37.68"
335,"30.75"
350,"90.06"
3367,"67.21"
1582,"5.49"
4740,"24.59"
1326,"54.76"
3782,"47.83"
2411,"16.90"
2185,"21.65"
86,"37.68"
3494,"68.30"
242,"69.26"
2192,"29.05"
3917,"97.98"
3258,"12.03"
2462,"20.45"
1171,"43.56"
1706,"92.20"
1530,"37.25"
4927,"42.80"
2979,"15.49"
4615,"95.35"
3352,"12.06"
2718,"18.55"
3020,"64.10"
1138,"56.36"
2978,"14.42"
3996,"49.73"
3585,"4.25"
2988,"23.22"
154,"12.79"
1146,"28.49"
2507,"33.84"
2850,"99.20"
2635,"49.67"
4069,"68.57"
4930,"38.66"
2543,"45.64"
2465,"3.11"
2304,"28.47"
287,"56.16"
1071,"65.19"
1077,"45.56"
698,"71.62"
948,"62.04"
1088,"72.56"
4469,"23.92"
4354,"88.98"
3099,"10.74"
1880,"73.44"
2205,"6.34"
4057,"70.97"
4827,"47.91"
1527,"70.17"
489,"101.87"
4497,"58.29"
2903,"80.32"
2684,"24.45"
2032,"18.02"
4121,"16.01"
2516,"94.61"
878,"78.20"
3718,"29.88"
2485,"11.14"
3264,"58.64"
4441,"30.67"
2356,"4.00"
4288,"47.17"
260,"13.05"
1870,"43.83"
3119,"54.03"
3556,"7.39"
4428,"90.01"
4285,"75.79"
13,"15.10"
3191,"88.31"
742,"56.06"
3176,"31.16"
4509,"4.81"
1517,"32.75"
2879,"44.27"
2954,"91.90"
1444,"76.12"
2984,"65.23"
4302,"68.30"
177,"21.05"
4319,"98.31"
4569,"58.71"
1587,"40.06"
4570,"19.69"
3144,"27.20"
595,"51.65"
2137,"60.82"
4601,"40.05"
3107,"38.81"
3639,"37.54"
1596,"8.91"
4332,"42.42"
3782,"80.81"
4492,"5.05"
3852,"37.67"
421,"36.96"
124,"23.40"
523,"35.38"
1024,"80.78"
2982,"65.51"
4912,"9.54"
4200,"41.67"
4228,"12.69"
2805,"97.10"
1458,"75.44"
2923,"78.31"
4837,"56.91"
3172,"41.76"
3642,"75.49"
4193,"27.53"
3769,"58.91"
481,"3.45"
2028,"20.85"
3737,"20.90"
2580,"13.09"
3444,"107.58"
3978,"40.13"
1107,"19.92"
2452,"15.91"
3431,"76.94"
1732,"15.68"
2299,"55.86"
2458,"21.30"
3296,"83.33"
1944,"96.05"
4573,"42.76"
1676,"35.90"
808,"70.69"
4566,"10.00"
649,"71.30"
3772,"94.88"
4761,"76.04"
2918,"51.31"
4438,"30.44"
3647,"49.68"
1222,"37.34"
2212,"94.44"
2993,"44.33"
3611,"11.85"
632,"86.60"
4528,"11.29"
2482,"21.13"
4340,"76.35"
1690,"83.82"
241,"41.94"
1171,"29.08"
4858,"89.27"
760,"47.00"
1553,"75.85"
451,"47.03"
3336,"103.34"
3011,"5.64"
3749,"67.45"
4654,"37.23"
3087,"9.03"
2191,"60.43"
4861,"44.52"
3735,"86.27"
35,"24.79"
2258,"19.33"
1162,"16.53"
3210,"43.85"
3782,"57.15"
1214,"13.12"
870,"11.85"
862,"20.58"
2603,"22.59"
649,"83.71"
4204,"79.17"
4445,"64.54"
590,"20.00"
970,"69.34"
2760,"3.86"
4823,"77.97"
206,"71.56"
1076,"39.25"
2900,"18.11"
4087,"16.81"
503,"18.11"
1571,"42.07"
4556,"49.24"
1456,"18.89"
4751,"57.13"
1873,"85.39"
3503,"13.98"
3055,"84.03"
4924,"43.13"
4941,"10.98"
3185,"57.18"
1280,"84.59"
3473,"94.06"
958,"64.03"
793,"30.31"
1773,"4.54"
607,"43.51"
3528,"45.02"
1119,"36.94"
1352,"83.09"
1411,"38.51"
228,"46.76"
4310,"57.00"
340,"73.07"
3568,"34.44"
1924,"27.52"
2721,"50.34"
1573,"100.62"
1134,"19.36"
3170,"116.65"
652,"82.63"
1221,"32.79"
1828,"96.33"
1880,"25.42"
3622,"14.99"
185,"31.05"
1517,"44.25"
3880,"67.79"
2531,"96.01"
1584,"61.64"
1916,"23.04"
1947,"10.54"
2241,"53.76"
4361,"39.79"
4712,"40.81"
2176,"8.27"
1448,"123.61"
3910,"86.24"
2588,"74.08"
1200,"24.00"
4512,"103.83"
452,"71.13"
2640,"54.11"
2634,"73.51"
1314,"72.18"
2902,"70.00"
3332,"65.48"
225,"14.75"
2173,"31.70"
4105,"18.69"
3950,"17.60"
1630,"68.94"
2439,"43.97"
4695,"46.92"
4584,"39.09"
4497,"10.33"
536,"94.82"
3601,"28.58"
3904,"56.27"
3665,"27.11"
4843,"39.69"
4619,"27.89"
3072,"77.06"
754,"24.23"
2349,"79.36"
3328,"31.60"
2833,"81.12"
4366,"3.45"
3433,"38.85"
1022,"21.20"
4562,"65.28"
4728,"107.34"
3076,"76.90"
725,"83.75"
2238,"15.81"
2372,"81.97"
696,"82.19"
3491,"15.37"
399,"74.01"
4995,"37.82"
4047,"59.00"
2826,"100.55"
1861,"76.17"
3404,"9.28"
1892,"56.27"
3849,"42.15"
1727,"22.07"
510,"35.57"
2080,"85.02"
636,"11.57"
2711,"19.59"
4656,"53.11"
2313,"49.60"
89,"51.75"
2109,"96.73"
1112,"46.34"
1622,"25.37"
4702,"44.37"
402,"53.83"
3718,"71.33"
3008,"43.13"
4338,"49.56"
1120,"32.31"
4672,"58.00"
3798,"7.89"
2155,"40.70"
3417,"45.16"
2935,"56.76"
4082,"27.83"
1804,"11.52"
765,"42.49"
787,"76.14"
221,"52.77"
1625,"84.08"
398,"65.01"
218,"38.35"
2886,"30.44"
4158,"31.65"
3919,"43.51"
2275,"39.50"
3490,"19.97"
3102,"28.63"
3733,"89.50"
4034,"43.67"
4421,"92.27"
1401,"14.37"
3238,"8.69"
4703,"39.91"
4388,"80.20"
443,"60.53"
1479,"17.41"
99,"62.90"
994,"66.86"
3711,"50.39"
53,"82.65"
4387,"23.05"
4714,"22.39"
2177,"18.04"
1278,"9.80"
961,"64.55"
1485,"15.93"
62,"65.76"
23,"14.57"
2814,"64.16"
2095,"60.07"
2668,"61.95"
2687,"53.36"
1225,"26.97"
1914,"91.23"
2361,"72.78"
1684,"63.17"
2941,"112.95"
3891,"105.55"
2046,"37.62"
3789,"73.68"
5,"42.57"
2017,"11.94"
3539,"31.22"
3308,"66.24"
71,"13.94"
3478,"99.39"
1059,"63.28"
848,"54.02"
3534,"26.91"
4140,"65.61"
1559,"28.20"
4528,"53.35"
4017,"25.27"
1105,"37.32"
165,"9.80"
1700,"39.70"
3360,"65.82"
4501,"43.06"
2792,"28.00"
261,"93.71"
4072,"79.96"
4104,"77.83"
1236,"8.63"
1046,"33.60"
118,"21.76"
2631,"20.77"
259,"98.04"
2978,"77.66"
3937,"80.30"
269,"34.19"
3894,"38.50"
873,"26.95"
4419,"77.31"
2052,"23.21"
2959,"53.03"
1424,"58.95"
112,"86.74"
749,"24.25"
736,"9.95"
1835,"14.03"
580,"101.74"
1487,"90.21"
2965,"60.27"
4187,"49.75"
4605,"3.35"
2259,"106.29"
618,"93.07"
2902,"55.45"
1580,"77.95"
1379,"92.92"
4499,"65.37"
3107,"43.86"
3823,"21.99"
708,"24.02"
3358,"34.81"
42,"47.54"
3370,"65.27"
3563,"62.16"
2448,"27.95"
479,"31.83"
445,"37.82"
4045,"74.68"
735,"29.88"
1786,"85.19"
4914,"70.66"
571,"40.64"
1017,"77.76"
1280,"82.37"
3170,"50.17"
1679,"12.99"
1695,"51.99"
2309,"72.79"
4456,"6.59"
3158,"45.98"
3163,"97.78"
1677,"50.86"
3364,"43.85"
1832,"25.28"
2494,"11.35"
4327,"42.27"
2409,"25.08"
915,"45.67"
1601,"23.40"
1987,"58.02"
3177,"37.32"
1732,"99.48"
2055,"17.92"
2325,"26.91"
4637,"29.38"
2278,"50.04"
1515,"19.56"
2213,"52.31"
699,"14.12"
4921,"17.31"
1440,"9.66"
3580,"8.42"
1472,"56.41"
623,"67.94"
3237,"10.84"
1084,"4.37"
3660,"79.40"
268,"52.60"
578,"94.58"
3450,"19.79"
10,"46.03"
633,"84.71"
1305,"55.93"
1039,"42.08"
561,"44.36"
3759,"18.51"
1780,"33.44"
1976,"35.51"
1079,"25.19"
3584,"25.62"
2767,"21.78"
332,"48.15"
2402,"30.04"
826,"71.52"
705,"26.90"
406,"58.53"
637,"52.74"
4718,"86.59"
561,"28.43"
3760,"86.62"
4749,"8.16"
253,"48.45"
1113,"112.11"
416,"75.24"
1899,"60.22"
4932,"44.81"
2435,"14.97"
2187,"16.90"
4785,"70.50"
2593,"67.53"
585,"56.12"
2703,"10.33"
1449,"54.71"
2923,"23.65"
1112,"65.30"
4809,"11.69"
3996,"74.91"
3666,"99.55"
2535,"48.14"
4590,"41.99"
3889,"24.46"
856,"33.57"
3532,"67.84"
3950,"75.21"
3534,"51.94"
3855,"79.38"
1618,"62.06"
3877,"80.84"
3973,"48.36"
4487,"25.77"
4759,"88.70"
3030,"35.64"
1154,"60.53"
39,"57.58"
1372,"13.22"
1491,"73.15"
145,"50.71"
2730,"15.98"
3631,"50.73"
4280,"50.13"
3930,"71.43"
15,"13.59"
3562,"39.60"
2033,"56.05"
3469,"80.57"
2960,"37.07"
532,"35.76"
859,"53.40"
4467,"67.56"
2859,"48.88"
4375,"52.21"
993,"50.29"
2804,"64.31"
350,"26.61"
3614,"22.10"
577,"75.49"
2629,"29.69"
3824,"69.07"
4301,"17.12"
4913,"21.84"
1012,"71.85"
4714,"68.05"
228,"17.64"
4640,"29.09"
672,"16.30"
611,"35.80"
2860,"89.82"
2654,"20.06"
1296,"101.18"
3870,"40.75"
2019,"40.49"
252,"41.32"
487,"25.79"
4411,"21.23"
3232,"42.39"
2352,"7.00"
4852,"27.92"
1169,"12.02"
668,"48.51"
1850,"40.82"
2776,"45.63"
2468,"44.60"
15,"22.54"
2111,"10.97"
243,"75.89"
2336,"17.79"
1048,"66.25"
3744,"77.53"
649,"84.57"
31,"14.38"
1609,"81.84"
1103,"28.49"
3932,"62.00"
1241,"71.57"
1375,"20.62"
2653,"25.12"
3370,"64.07"
2878,"43.20"
2893,"14.06"
692,"18.54"
4614,"84.31"
3513,"38.33"
3097,"24.88"
738,"56.46"
4077,"68.18"
2548,"60.87"
4236,"46.19"
2591,"6.50"
479,"78.03"
3122,"31.20"
1829,"52.90"
1465,"49.13"
2877,"52.08"
2358,"7.31"
1043,"60.61"
3291,"82.78"
1451,"38.76"
1547,"78.05"
3063,"54.23"
4499,"33.10"
2085,"63.26"
2673,"67.51"
788,"22.58"
1112,"63.07"
2665,"62.43"
4329,"27.04"
2896,"79.04"
3941,"78.71"
3440,"43.65"
346,"76.70"
1591,"49.71"
1757,"70.32"
69,"39.88"
1731,"63.81"
3659,"60.70"
4824,"30.50"
1306,"69.63"
4166,"87.99"
1801,"91.72"
3272,"18.84"
2146,"23.03"
3847,"77.29"
810,"54.28"
267,"102.75"
454,"94.98"
2973,"21.20"
3855,"68.09"
164,"8.24"
1603,"53.39"
4101,"43.25"
2590,"30.97"
3063,"89.77"
2880,"57.63"
761,"59.98"
4263,"28.57"
4804,"74.25"
3659,"83.90"
88,"16.33"
1925,"32.06"
3393,"82.55"
1204,"47.84"
4368,"23.23"
867,"21.60"
133,"66.53"
775,"53.80"
3362,"94.40"
9,"28.48"
4082,"77.34"
2748,"41.49"
4152,"101.57"
496,"46.10"
3255,"74.10"
1937,"33.29"
4850,"33.74"
4147,"62.67"
2579,"47.54"
3679,"76.50"
4702,"13.75"
1688,"49.09"
3399,"89.93"
4358,"19.84"
2144,"62.06"
1913,"82.37"
2691,"40.11"
5,"15.22"
3940,"24.22"
1406,"13.75"
3928,"57.02"
4261,"68.85"
992,"39.98"
2776,"20.02"
4897,"50.95"
4851,"62.42"
4199,"42.96"
3187,"109.88"
3699,"12.07"
651,"20.99"
3740,"20.69"
4951,"25.69"
3261,"12.76"
4954,"13.39"
1318,"4.98"
3632,"44.79"
39,"61.84"
4839,"62.54"
644,"77.36"
3089,"81.05"
3844,"30.28"
2155,"14.75"
4164,"65.38"
4840,"102.52"
4784,"96.77"
4309,"37.66"
109,"3.86"
2619,"56.65"
1712,"54.03"
3332,"85.55"
2896,"24.96"
2841,"24.79"
680,"81.61"
367,"71.95"
3648,"5.18"
2332,"91.40"
322,"12.00"
2293,"38.65"
4598,"21.06"
1740,"88.88"
22,"87.42"
2821,"45.89"
1981,"30.44"
4901,"16.61"
4541,"59.68"
2118,"20.99"
4897,"16.06"
3085,"37.23"
1700,"5.11"
1196,"28.32"
2483,"25.01"
2856,"41.51"
3798,"8.45"
1525,"6.71"
4290,"66.27"
3765,"22.38"
3653,"67.51"
2874,"64.50"
3488,"35.73"
4102,"29.73"
567,"13.11"
2576,"112.23"
3082,"17.12"
4842,"90.42"
162,"16.37"
4500,"85.34"
3325,"35.66"
4870,"73.13"
2771,"67.37"
4586,"23.43"
4010,"51.07"
707,"26.36"
153,"26.11"
3642,"40.35"
864,"51.14"
536,"75.35"
934,"42.40"
2333,"59.02"
3911,"36.66"
1134,"24.12"
880,"71.98"
1743,"85.43"
2831,"55.79"
926,"17.62"
1238,"11.81"
4226,"70.15"
1959,"58.05"
3855,"6.45"
3467,"16.24"
4588,"54.03"
2568,"95.57"
3192,"11.43"
1153,"11.63"
2319,"37.35"
2894,"99.83"
823,"31.03"
942,"97.05"
1848,"11.19"
493,"25.68"
2898,"64.38"
2625,"14.57"
4068,"27.71"
4635,"6.71"
1381,"14.01"
514,"62.49"
4399,"43.19"
3604,"13.08"
4059,"59.76"
4902,"36.32"
165,"60.66"
4326,"43.56"
3329,"47.42"
2449,"65.98"
3894,"66.89"
1510,"42.77"
3373,"35.75"
3857,"39.46"
781,"85.14"
3535,"31.05"
1164,"49.84"
3045,"78.09"
1825,"84.29"
2167,"34.54"
127,"40.07"
3508,"80.92"
233,"29.39"
2227,"25.27"
2780,"17.00"
3061,"26.35"
3838,"13.81"
2121,"95.21"
3453,"68.74"
1719,"35.75"
1373,"60.54"
2232,"62.39"
3989,"54.80"
642,"36.31"
4482,"56.48"
1475,"12.03"
4206,"70.76"
2510,"4.28"
169,"6.92"
2694,"40.28"
2884,"25.55"
361,"47.29"
4873,"17.79"
3836,"82.17"
3259,"72.66"
1331,"15.17"
772,"78.20"
1027,"55.89"
223,"65.76"
501,"125.99"
3404,"34.92"
2665,"83.69"
1328,"57.67"
1723,"20.53"
678,"39.16"
1319,"12.65"
2027,"61.48"
2488,"40.55"
2753,"57.52"
1877,"49.01"
3820,"76.06"
384,"4.30"
3619,"30.89"
4534,"21.19"
390,"49.98"
250,"39.24"
4972,"3.57"
4293,"76.78"
1616,"100.46"
515,"39.22"
3866,"50.62"
2233,"26.45"
3505,"16.37"
122,"7.15"
4449,"22.75"
1464,"19.16"
1817,"44.95"
3489,"5.41"
238,"21.16"
3296,"49.90"
4783,"19.65"
2388,"27.25"
896,"57.85"
1324,"77.60"
4338,"73.57"
3471,"31.67"
2423,"53.59"
2123,"37.77"
4632,"51.16"
175,"73.12"
1452,"114.86"
4378,"27.49"
2928,"19.68"
3416,"58.03"
420,"3.28"
2532,"8.63"
2517,"82.88"
1731,"39.33"
2092,"31.94"
854,"25.54"
2474,"23.86"
3521,"43.26"
899,"51.89"
3739,"16.48"
4392,"51.89"
1898,"41.85"
3333,"76.20"
4224,"69.87"
3773,"11.44"
3283,"70.12"
4142,"54.62"
1850,"55.86"
1511,"80.30"
805,"77.57"
3756,"71.19"
323,"40.65"
2112,"20.42"
73,"29.32"
379,"61.57"
2046,"60.30"
3379,"70.46"
4230,"110.22"
4220,"92.30"
4427,"14.00"
1940,"41.83"
2081,"79.93"
1519,"52.48"
249,"71.30"
3838,"73.85"
4191,"13.00"
4264,"103.91"
347,"48.72"
570,"35.06"
2030,"108.65"
4519,"52.22"
173,"90.09"
875,"34.62"
624,"50.96"
3681,"61.61"
1935,"41.23"
1374,"13.60"
4947,"36.97"
2640,"56.21"
4231,"75.51"
1930,"22.27"
1921,"26.91"
171,"71.08"
714,"23.42"
1805,"5.57"
2563,"62.99"
331,"67.98"
455,"88.98"
3264,"78.79"
616,"114.75"
2517,"51.77"
178,"29.10"
1658,"46.80"
375,"30.75"
2140,"33.06"
3852,"29.84"
1801,"22.23"
1508,"32.08"
4340,"15.53"
2061,"30.89"
4195,"81.03"
3150,"28.50"
2768,"33.42"
3062,"95.75"
1620,"35.54"
1764,"24.56"
489,"30.42"
4831,"38.99"
1073,"103.55"
3007,"45.28"
2735,"30.25"
652,"5.94"
3027,"43.95"
740,"101.08"
1891,"46.20"
3678,"35.19"
314,"101.14"
3724,"44.90"
4032,"60.26"
802,"19.49"
3397,"50.53"
1948,"27.18"
4673,"76.61"
4508,"65.62"
725,"24.92"
4956,"24.82"
4314,"42.66"
1191,"107.33"
3857,"62.21"
3308,"81.13"
4473,"47.91"
1899,"24.01"
4511,"35.54"
1142,"87.53"
4692,"17.50"
836,"41.59"
4847,"27.77"
818,"53.14"
3277,"96.68"
4541,"59.19"
1091,"60.28"
544,"22.54"
2361,"13.19"
1083,"16.28"
1317,"64.65"
3011,"92.80"
4890,"35.52"
2761,"62.85"
618,"83.28"
4639,"17.98"
2058,"31.65"
874,"24.59"
4007,"75.52"
4715,"57.65"
2926,"33.30"
1180,"70.60"
2471,"88.16"
3020,"22.82"
665,"24.85"
2315,"77.25"
329,"63.45"
3336,"33.15"
3408,"41.09"
3083,"37.66"
3951,"53.89"
267,"112.71"
1553,"68.69"
3137,"70.92"
4005,"89.04"
2407,"27.93"
1841,"18.31"
1249,"79.30"
912,"73.05"
2154,"99.88"
3053,"82.81"
4143,"66.25"
884,"28.88"
3947,"7.48"
4462,"64.83"
3125,"75.54"
2580,"38.19"
3801,"23.70"
2349,"32.79"
4899,"25.27"
4996,"88.75"
798,"17.43"
657,"36.67"
3506,"51.60"
